date,topic,article_name,url,media_name,extraction_date
2020-05-05,lifestyle,karina rabolini. cumplio 53 y lo celebro con su novio y los hijos de el ,https://www.lanacion.com.ar/lifestyle/karina-rabolini-cumplio-53-lo-celebro-su-nid2361875,lanacion,2020-05-06
2020-04-21,espectaculos,cinco razones para no perderse my brilliant friend ,https://www.lanacion.com.ar/espectaculos/cinco-razones-no-perderse-my-brilliant-friend-nid2353612,lanacion,2020-05-06
2020-05-06,lifestyle,"efemerides. feliz cumpleanos dr. freud!: ""hacemos lo que podemos"" ",https://www.lanacion.com.ar/lifestyle/efemerides-feliz-cumpleanos-dr-freud-hacemos-lo-nid2361937,lanacion,2020-05-06
2020-04-30,espectaculos,antes de las batallas: la historia secreta del rap en argentina ,https://www.lanacion.com.ar/espectaculos/musica/antes-batallas-historia-secreta-del-rap-argentina-nid2360200,lanacion,2020-05-06
2020-05-06,lifestyle,temporada de frio: como aislar las ventanas de manera sustentable y eficiente ,https://www.lanacion.com.ar/lifestyle/temporada-frio-como-aislar-ventanas-manera-sustentable-nid2359332,lanacion,2020-05-06
2020-05-05,espectaculos,malabares en la cocina: isabel macedo mostro sin filtros el lado b de ser mama ,https://www.lanacion.com.ar/espectaculos/malabares-cocina-isabel-macedo-mostro-sin-filtros-nid2361809,lanacion,2020-05-06
2020-05-05,el-mundo,"de belfast a londres: preocupacion por imagenes de un vuelo repleto, sin signos de protocolo o distancia social ",https://www.lanacion.com.ar/el-mundo/de-belfast-londres-vuelo-demuestra-distancia-social-nid2361772,lanacion,2020-05-06
2020-05-05,el-mundo,terror en la cocina: encontro una de las serpientes mas venenosas del mundo en la pileta ,https://www.lanacion.com.ar/el-mundo/terror-cocina-encontro-serpientes-mas-venenosas-del-nid2361842,lanacion,2020-05-06
2020-05-06,el-mundo,en fotos: a 75 anos de la rendicion nazi desentierran soldados desconocidos ,https://www.lanacion.com.ar/el-mundo/en-fotos-75-anos-rendicion-nazi-desentierran-nid2362233,lanacion,2020-05-06
2020-05-06,espectaculos,"se conocio el resultado del test de embarazo de ivana icardi, luego de que tuviera sexo en vivo ",https://www.lanacion.com.ar/espectaculos/personajes/se-conocio-resultado-del-test-embarazo-ivana-nid2362062?li_source=LI&li_medium=li-nacion-recommended-item-template-home,lanacion,2020-05-06
2020-05-06,politica,una nueva manipulacion mediatica de cristina ,https://www.lanacion.com.ar/politica/un-nueva-manipulacion-mediatica-de-cristina-nid2361961?li_source=LI&li_medium=li-nacion-recommended-item-template-home,lanacion,2020-05-06
2020-05-06,espectaculos,"nicole neumann y una curiosa anecdota con joaquin furriel: ""se me escapo la lengua"" ",https://www.lanacion.com.ar/espectaculos/television/nicole-neumann-curiosa-anecdota-joaquin-furriel-se-nid2362158?li_source=LI&li_medium=li-nacion-recommended-item-template-home,lanacion,2020-05-06
2020-05-06,espectaculos,quien es esa chica? adele y su gran cambio de vida y de imagen ,https://www.lanacion.com.ar/espectaculos/personajes/quien-es-esa-chica-adele-su-gran-nid2362089?li_source=LI&li_medium=li-nacion-recommended-item-template-home,lanacion,2020-05-06
2020-05-06,opinion,"el ""manager"" que amenaza a la campora ",https://www.lanacion.com.ar/opinion/columnistas/el-manager-amenaza-la-campora-nid2361958?li_source=LI&li_medium=li-nacion-recommended-item-template-home,lanacion,2020-05-06
2020-05-06,economia,"cierre de el palomar. segun el presidente de flybondi, ""hay un tufo extrano"" ",https://www.lanacion.com.ar/economia/cierre-el-palomar-segun-presidente-flybondi-hay-nid2361699?li_source=LI&li_medium=li-nacion-recommended-item-template-home,lanacion,2020-05-06
